line_id,order_id,order_date,month,customer_id,region,segment,channel,product,category,quantity,discount_pct,returned,gross_sales_cents,discount_cents,cogs_cents,net_revenue_cents,profit_cents
239,119,2024-03-29,2024-03,17,Central,Business,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
240,120,2024-11-20,2024-11,165,West,Consumer,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
241,120,2024-11-20,2024-11,165,West,Consumer,Online,Notebook pack,Office Supplies,5,15,0,9000,1350,3500,7650,4150
242,121,2024-05-12,2024-05,111,West,Consumer,Online,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
243,122,2024-11-26,2024-11,182,South,Consumer,Online,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
244,122,2024-11-26,2024-11,182,South,Consumer,Online,Monitor,Technology,5,5,0,120000,6000,80000,114000,34000
245,123,2024-11-06,2024-11,158,East,Business,Online,Storage box,Office Supplies,2,15,0,5200,780,2400,4420,2020
246,123,2024-11-06,2024-11,158,East,Business,Online,Chair,Furniture,5,15,0,85000,12750,55000,72250,17250
247,123,2024-11-06,2024-11,158,East,Business,Online,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
248,124,2024-01-30,2024-01,21,Central,Business,Online,Notebook pack,Office Supplies,5,10,0,9000,900,3500,8100,4600
249,124,2024-01-30,2024-01,21,Central,Business,Online,Monitor,Technology,1,10,0,24000,2400,16000,21600,5600
250,124,2024-01-30,2024-01,21,Central,Business,Online,Chair,Furniture,5,10,0,85000,8500,55000,76500,21500
251,125,2024-11-05,2024-11,124,Central,Consumer,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
252,125,2024-11-05,2024-11,124,Central,Consumer,Online,Monitor,Technology,4,10,0,96000,9600,64000,86400,22400
253,125,2024-11-05,2024-11,124,Central,Consumer,Online,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
254,126,2024-11-22,2024-11,188,East,Business,Store,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
255,126,2024-11-22,2024-11,188,East,Business,Store,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
256,127,2024-09-10,2024-09,37,South,Business,Online,Monitor,Technology,4,15,0,96000,14400,64000,81600,17600
257,128,2024-06-12,2024-06,84,South,Consumer,Store,Chair,Furniture,4,35,0,68000,23800,44000,44200,200
258,129,2024-11-11,2024-11,128,East,Consumer,Online,Keyboard,Technology,5,10,0,32500,3250,16000,29250,13250
259,130,2024-08-08,2024-08,150,East,Consumer,Store,Desk,Furniture,3,35,0,84000,29400,57000,54600,-2400
260,131,2025-10-31,2025-10,173,Central,Consumer,Store,Notebook pack,Office Supplies,1,10,0,1800,180,700,1620,920
261,131,2025-10-31,2025-10,173,Central,Consumer,Store,Desk,Furniture,3,15,0,84000,12600,57000,71400,14400
262,132,2025-01-09,2025-01,12,South,Business,Store,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
263,133,2024-10-22,2024-10,19,South,Consumer,Store,Keyboard,Technology,5,15,0,32500,4875,16000,27625,11625
264,133,2024-10-22,2024-10,19,South,Consumer,Store,Notebook pack,Office Supplies,1,10,0,1800,180,700,1620,920
265,133,2024-10-22,2024-10,19,South,Consumer,Store,Monitor,Technology,3,15,0,72000,10800,48000,61200,13200
266,134,2024-05-27,2024-05,51,South,Business,Store,Desk,Furniture,2,15,0,56000,8400,38000,47600,9600
267,134,2024-05-27,2024-05,51,South,Business,Store,Storage box,Office Supplies,5,10,0,13000,1300,6000,11700,5700
268,134,2024-05-27,2024-05,51,South,Business,Store,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
269,135,2025-09-19,2025-09,82,Central,Consumer,Online,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
270,135,2025-09-19,2025-09,82,Central,Consumer,Online,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
271,136,2025-07-30,2025-07,77,Central,Consumer,Store,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
272,137,2025-08-20,2025-08,79,East,Consumer,Online,Keyboard,Technology,1,15,0,6500,975,3200,5525,2325
273,137,2025-08-20,2025-08,79,East,Consumer,Online,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
274,137,2025-08-20,2025-08,79,East,Consumer,Online,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
275,138,2024-09-05,2024-09,9,South,Consumer,Online,Desk,Furniture,4,15,0,112000,16800,76000,95200,19200
276,139,2025-02-26,2025-02,177,Central,Consumer,Online,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
277,139,2025-02-26,2025-02,177,Central,Consumer,Online,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
278,140,2025-11-09,2025-11,123,Central,Consumer,Store,Chair,Furniture,5,15,0,85000,12750,55000,72250,17250
279,140,2025-11-09,2025-11,123,Central,Consumer,Store,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
280,141,2024-09-09,2024-09,72,West,Business,Store,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
281,142,2025-05-15,2025-05,82,Central,Consumer,Store,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
282,142,2025-05-15,2025-05,82,Central,Consumer,Store,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
283,143,2025-02-08,2025-02,89,South,Business,Online,Desk,Furniture,1,15,0,28000,4200,19000,23800,4800
284,143,2025-02-08,2025-02,89,South,Business,Online,Monitor,Technology,3,10,0,72000,7200,48000,64800,16800
285,144,2025-07-05,2025-07,70,West,Business,Store,Desk,Furniture,5,5,0,140000,7000,95000,133000,38000
286,145,2025-11-16,2025-11,136,East,Business,Online,Chair,Furniture,4,15,0,68000,10200,44000,57800,13800
287,145,2025-11-16,2025-11,136,East,Business,Online,Desk,Furniture,1,0,1,28000,0,0,0,0
288,145,2025-11-16,2025-11,136,East,Business,Online,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
289,146,2025-05-02,2025-05,123,Central,Consumer,Online,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
290,146,2025-05-02,2025-05,123,Central,Consumer,Online,Storage box,Office Supplies,2,15,0,5200,780,2400,4420,2020
291,147,2024-02-08,2024-02,45,Central,Consumer,Store,Desk,Furniture,4,35,0,112000,39200,76000,72800,-3200
292,148,2024-10-23,2024-10,10,South,Business,Online,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
293,148,2024-10-23,2024-10,10,South,Business,Online,Storage box,Office Supplies,5,15,0,13000,1950,6000,11050,5050
294,149,2024-05-17,2024-05,130,East,Consumer,Store,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
295,149,2024-05-17,2024-05,130,East,Consumer,Store,Desk,Furniture,3,0,1,84000,0,0,0,0
296,150,2024-12-11,2024-12,76,West,Consumer,Online,Notebook pack,Office Supplies,4,10,0,7200,720,2800,6480,3680
297,151,2024-03-29,2024-03,103,West,Business,Online,Chair,Furniture,4,15,0,68000,10200,44000,57800,13800
298,152,2024-01-07,2024-01,67,East,Business,Store,Keyboard,Technology,3,5,0,19500,975,9600,18525,8925
299,153,2025-08-09,2025-08,3,West,Consumer,Store,Monitor,Technology,1,10,0,24000,2400,16000,21600,5600
300,153,2025-08-09,2025-08,3,West,Consumer,Store,Chair,Furniture,4,10,0,68000,6800,44000,61200,17200
301,153,2025-08-09,2025-08,3,West,Consumer,Store,Desk,Furniture,3,15,0,84000,12600,57000,71400,14400
302,154,2024-08-12,2024-08,35,East,Consumer,Store,Keyboard,Technology,5,5,0,32500,1625,16000,30875,14875
303,155,2025-07-16,2025-07,121,East,Consumer,Online,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
304,156,2025-06-24,2025-06,181,South,Consumer,Store,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
305,157,2025-06-01,2025-06,52,Central,Consumer,Online,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
306,158,2024-07-29,2024-07,184,South,Consumer,Store,Notebook pack,Office Supplies,4,0,0,7200,0,2800,7200,4400
307,159,2025-06-09,2025-06,107,South,Consumer,Store,Desk,Furniture,3,0,0,84000,0,57000,84000,27000
308,159,2025-06-09,2025-06,107,South,Consumer,Store,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
309,159,2025-06-09,2025-06,107,South,Consumer,Store,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
310,160,2024-03-06,2024-03,139,East,Consumer,Online,Keyboard,Technology,1,5,0,6500,325,3200,6175,2975
311,161,2024-05-18,2024-05,197,South,Business,Store,Keyboard,Technology,4,10,0,26000,2600,12800,23400,10600
312,161,2024-05-18,2024-05,197,South,Business,Store,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
313,162,2024-12-22,2024-12,31,West,Consumer,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
314,162,2024-12-22,2024-12,31,West,Consumer,Online,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
315,162,2024-12-22,2024-12,31,West,Consumer,Online,Chair,Furniture,5,25,0,85000,21250,55000,63750,8750
316,163,2024-08-23,2024-08,64,Central,Business,Store,Chair,Furniture,2,0,1,34000,0,0,0,0
317,163,2024-08-23,2024-08,64,Central,Business,Store,Monitor,Technology,4,15,0,96000,14400,64000,81600,17600
318,164,2024-01-17,2024-01,62,Central,Business,Online,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
319,165,2025-11-19,2025-11,181,South,Consumer,Online,Storage box,Office Supplies,1,10,0,2600,260,1200,2340,1140
320,166,2025-07-06,2025-07,56,West,Business,Online,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
321,167,2025-08-12,2025-08,82,Central,Consumer,Store,Monitor,Technology,2,15,0,48000,7200,32000,40800,8800
322,168,2024-11-03,2024-11,71,South,Consumer,Online,Notebook pack,Office Supplies,5,10,1,9000,900,0,0,0
323,168,2024-11-03,2024-11,71,South,Consumer,Online,Chair,Furniture,3,25,0,51000,12750,33000,38250,5250
324,168,2024-11-03,2024-11,71,South,Consumer,Online,Keyboard,Technology,3,10,0,19500,1950,9600,17550,7950
325,169,2024-11-03,2024-11,97,South,Consumer,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
326,169,2024-11-03,2024-11,97,South,Consumer,Online,Chair,Furniture,1,25,0,17000,4250,11000,12750,1750
327,169,2024-11-03,2024-11,97,South,Consumer,Online,Notebook pack,Office Supplies,5,15,0,9000,1350,3500,7650,4150
328,170,2024-09-05,2024-09,66,West,Consumer,Online,Storage box,Office Supplies,4,5,0,10400,520,4800,9880,5080
329,170,2024-09-05,2024-09,66,West,Consumer,Online,Desk,Furniture,2,0,0,56000,0,38000,56000,18000
330,171,2025-11-20,2025-11,155,Central,Business,Online,Chair,Furniture,5,5,0,85000,4250,55000,80750,25750
331,172,2024-12-06,2024-12,78,West,Consumer,Online,Chair,Furniture,1,35,0,17000,5950,11000,11050,50
332,173,2025-12-13,2025-12,155,Central,Business,Online,Chair,Furniture,3,10,0,51000,5100,33000,45900,12900
333,173,2025-12-13,2025-12,155,Central,Business,Online,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
334,174,2025-01-03,2025-01,132,Central,Consumer,Store,Desk,Furniture,3,5,0,84000,4200,57000,79800,22800
335,174,2025-01-03,2025-01,132,Central,Consumer,Store,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
336,175,2024-08-14,2024-08,190,Central,Business,Online,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
337,176,2025-03-03,2025-03,76,West,Consumer,Online,Monitor,Technology,2,10,0,48000,4800,32000,43200,11200
338,177,2024-09-08,2024-09,128,East,Consumer,Store,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
339,177,2024-09-08,2024-09,128,East,Consumer,Store,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
340,178,2025-07-13,2025-07,126,West,Business,Online,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
341,178,2025-07-13,2025-07,126,West,Business,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
342,178,2025-07-13,2025-07,126,West,Business,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
343,179,2024-01-10,2024-01,56,West,Business,Store,Desk,Furniture,5,35,0,140000,49000,95000,91000,-4000
344,179,2024-01-10,2024-01,56,West,Business,Store,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
345,180,2025-02-25,2025-02,4,East,Consumer,Online,Storage box,Office Supplies,1,15,0,2600,390,1200,2210,1010
346,180,2025-02-25,2025-02,4,East,Consumer,Online,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
347,180,2025-02-25,2025-02,4,East,Consumer,Online,Notebook pack,Office Supplies,1,15,0,1800,270,700,1530,830
348,181,2024-07-15,2024-07,159,South,Consumer,Store,Monitor,Technology,1,5,0,24000,1200,16000,22800,6800
349,181,2024-07-15,2024-07,159,South,Consumer,Store,Keyboard,Technology,4,15,0,26000,3900,12800,22100,9300
350,182,2025-12-14,2025-12,58,West,Consumer,Store,Desk,Furniture,4,25,0,112000,28000,76000,84000,8000
351,182,2025-12-14,2025-12,58,West,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
352,182,2025-12-14,2025-12,58,West,Consumer,Store,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
353,183,2025-03-20,2025-03,166,South,Consumer,Store,Desk,Furniture,2,5,0,56000,2800,38000,53200,15200
354,183,2025-03-20,2025-03,166,South,Consumer,Store,Notebook pack,Office Supplies,5,10,0,9000,900,3500,8100,4600
355,183,2025-03-20,2025-03,166,South,Consumer,Store,Storage box,Office Supplies,1,5,0,2600,130,1200,2470,1270
356,184,2025-07-31,2025-07,169,Central,Business,Online,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
357,185,2025-12-30,2025-12,102,East,Consumer,Online,Chair,Furniture,2,25,0,34000,8500,22000,25500,3500
358,185,2025-12-30,2025-12,102,East,Consumer,Online,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
359,186,2024-05-23,2024-05,177,Central,Consumer,Online,Storage box,Office Supplies,1,10,0,2600,260,1200,2340,1140
360,186,2024-05-23,2024-05,177,Central,Consumer,Online,Monitor,Technology,1,5,0,24000,1200,16000,22800,6800
361,186,2024-05-23,2024-05,177,Central,Consumer,Online,Desk,Furniture,5,25,0,140000,35000,95000,105000,10000
362,187,2024-11-30,2024-11,8,East,Consumer,Store,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
363,187,2024-11-30,2024-11,8,East,Consumer,Store,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
364,188,2025-11-07,2025-11,98,Central,Business,Online,Monitor,Technology,1,5,0,24000,1200,16000,22800,6800
365,188,2025-11-07,2025-11,98,Central,Business,Online,Chair,Furniture,2,25,0,34000,8500,22000,25500,3500
366,188,2025-11-07,2025-11,98,Central,Business,Online,Desk,Furniture,1,0,1,28000,0,0,0,0
367,189,2024-11-11,2024-11,114,Central,Consumer,Store,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
368,189,2024-11-11,2024-11,114,Central,Consumer,Store,Chair,Furniture,5,25,0,85000,21250,55000,63750,8750
369,190,2024-04-01,2024-04,91,South,Consumer,Online,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
370,190,2024-04-01,2024-04,91,South,Consumer,Online,Monitor,Technology,1,15,0,24000,3600,16000,20400,4400
371,190,2024-04-01,2024-04,91,South,Consumer,Online,Keyboard,Technology,2,15,0,13000,1950,6400,11050,4650
372,191,2025-12-02,2025-12,98,Central,Business,Online,Monitor,Technology,3,5,0,72000,3600,48000,68400,20400
373,192,2024-03-05,2024-03,43,West,Business,Store,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
374,192,2024-03-05,2024-03,43,West,Business,Store,Monitor,Technology,2,10,0,48000,4800,32000,43200,11200
375,193,2024-07-19,2024-07,118,East,Consumer,Online,Monitor,Technology,1,10,0,24000,2400,16000,21600,5600
376,194,2025-09-27,2025-09,98,Central,Business,Store,Monitor,Technology,5,0,0,120000,0,80000,120000,40000
377,194,2025-09-27,2025-09,98,Central,Business,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
378,195,2024-06-30,2024-06,102,East,Consumer,Store,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
379,195,2024-06-30,2024-06,102,East,Consumer,Store,Keyboard,Technology,3,10,0,19500,1950,9600,17550,7950
380,196,2025-07-31,2025-07,52,Central,Consumer,Online,Notebook pack,Office Supplies,2,10,0,3600,360,1400,3240,1840
381,196,2025-07-31,2025-07,52,Central,Consumer,Online,Desk,Furniture,1,25,0,28000,7000,19000,21000,2000
382,196,2025-07-31,2025-07,52,Central,Consumer,Online,Keyboard,Technology,2,5,0,13000,650,6400,12350,5950
383,197,2025-11-05,2025-11,40,South,Business,Store,Desk,Furniture,5,35,0,140000,49000,95000,91000,-4000
384,197,2025-11-05,2025-11,40,South,Business,Store,Keyboard,Technology,5,15,0,32500,4875,16000,27625,11625
385,198,2025-12-09,2025-12,108,South,Business,Online,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
386,198,2025-12-09,2025-12,108,South,Business,Online,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
387,199,2025-09-19,2025-09,12,South,Business,Store,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
388,199,2025-09-19,2025-09,12,South,Business,Store,Desk,Furniture,5,5,0,140000,7000,95000,133000,38000
389,200,2025-02-04,2025-02,119,West,Business,Online,Desk,Furniture,1,10,0,28000,2800,19000,25200,6200
390,200,2025-02-04,2025-02,119,West,Business,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
391,201,2024-05-25,2024-05,90,South,Business,Store,Keyboard,Technology,5,10,0,32500,3250,16000,29250,13250
392,201,2024-05-25,2024-05,90,South,Business,Store,Chair,Furniture,1,35,0,17000,5950,11000,11050,50
393,202,2025-04-08,2025-04,82,Central,Consumer,Online,Desk,Furniture,1,15,0,28000,4200,19000,23800,4800
394,202,2025-04-08,2025-04,82,Central,Consumer,Online,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
395,203,2025-07-19,2025-07,41,South,Consumer,Store,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
396,203,2025-07-19,2025-07,41,South,Consumer,Store,Storage box,Office Supplies,4,10,1,10400,1040,0,0,0
397,203,2025-07-19,2025-07,41,South,Consumer,Store,Chair,Furniture,5,5,0,85000,4250,55000,80750,25750
398,204,2025-03-15,2025-03,100,South,Consumer,Online,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
399,204,2025-03-15,2025-03,100,South,Consumer,Online,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
400,204,2025-03-15,2025-03,100,South,Consumer,Online,Monitor,Technology,2,10,0,48000,4800,32000,43200,11200
401,205,2025-11-17,2025-11,126,West,Business,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
402,205,2025-11-17,2025-11,126,West,Business,Store,Notebook pack,Office Supplies,4,15,0,7200,1080,2800,6120,3320
403,205,2025-11-17,2025-11,126,West,Business,Store,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
404,206,2025-11-19,2025-11,35,East,Consumer,Store,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
405,207,2025-12-11,2025-12,37,South,Business,Store,Notebook pack,Office Supplies,5,10,0,9000,900,3500,8100,4600
406,207,2025-12-11,2025-12,37,South,Business,Store,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
407,208,2025-05-16,2025-05,74,South,Business,Online,Monitor,Technology,4,15,1,96000,14400,0,0,0
408,209,2025-01-02,2025-01,3,West,Consumer,Store,Chair,Furniture,4,35,0,68000,23800,44000,44200,200
409,210,2025-05-18,2025-05,107,South,Consumer,Store,Chair,Furniture,5,0,0,85000,0,55000,85000,30000
410,210,2025-05-18,2025-05,107,South,Consumer,Store,Desk,Furniture,2,10,1,56000,5600,0,0,0
411,211,2024-08-18,2024-08,138,Central,Consumer,Store,Keyboard,Technology,5,10,0,32500,3250,16000,29250,13250
412,212,2024-04-25,2024-04,147,Central,Consumer,Online,Notebook pack,Office Supplies,5,0,0,9000,0,3500,9000,5500
413,212,2024-04-25,2024-04,147,Central,Consumer,Online,Monitor,Technology,4,15,0,96000,14400,64000,81600,17600
414,213,2025-03-11,2025-03,27,South,Business,Online,Desk,Furniture,3,15,0,84000,12600,57000,71400,14400
415,213,2025-03-11,2025-03,27,South,Business,Online,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
416,214,2024-04-30,2024-04,199,South,Consumer,Online,Storage box,Office Supplies,5,5,0,13000,650,6000,12350,6350
417,215,2025-09-16,2025-09,162,East,Consumer,Store,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
418,216,2024-03-01,2024-03,146,East,Consumer,Store,Monitor,Technology,3,5,0,72000,3600,48000,68400,20400
419,216,2024-03-01,2024-03,146,East,Consumer,Store,Notebook pack,Office Supplies,3,15,0,5400,810,2100,4590,2490
420,216,2024-03-01,2024-03,146,East,Consumer,Store,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
421,217,2025-02-25,2025-02,16,South,Consumer,Store,Chair,Furniture,2,15,0,34000,5100,22000,28900,6900
422,217,2025-02-25,2025-02,16,South,Consumer,Store,Storage box,Office Supplies,4,10,0,10400,1040,4800,9360,4560
423,217,2025-02-25,2025-02,16,South,Consumer,Store,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
424,218,2024-03-18,2024-03,163,Central,Business,Online,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
425,218,2024-03-18,2024-03,163,Central,Business,Online,Monitor,Technology,3,15,1,72000,10800,0,0,0
426,219,2024-04-05,2024-04,188,East,Business,Store,Storage box,Office Supplies,5,10,0,13000,1300,6000,11700,5700
427,219,2024-04-05,2024-04,188,East,Business,Store,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
